"How can I say: ""I'm going to play for only half an hour ..... and I end up playing 3 hours""? It is super addictive and although it is true that it can become repetitive on some occasions (especially the dialogues of some characters), it deserves every euro paid for it. ",1,0
Zombie Uprising \m/ One of the best games within games. ,1,0
best game ,1,0
Best hentai game i ever played ,1,0
Nothing like playing some old school titles. ,1,0
Aged like a fine wine ,1,0
I yelled alot to my friend to do the things to help me ,1,0
"Great game, spent many hours on my alt account because I got Vaced for no reason on this account. ",1,0
10/10 would buy a new table again ,1,0
"Hi all !! ^^ Was so exciting to finally get that game, I really enjoyed the last light, and I heard everywhere it was even better (spolier, it wasn't) Just finished the game like...5 minutes ago, so it's still fresh, I apologize for my bad english at first, so Metro Exodus has many qualities that I gonna talk about, and few really bad sides, including one really bad... The game is GORGEOUS ! like really gorgeous, not just the textures, the shadow or the sunray, they really put efforts in design, details, and they improve faces models a lot ! But as everyone already know, you need like a PC from NASA if you want to get Max quality with good perf ( 60fps) it's not my case, so really, don't try to just get the most beautiful game you can, it's a fps, it has to be fluid, you can check my sett by checking my profil if you want, I was around 50-65 fps ( outside, and about 80-90 in buildings), with max resolution, ultra set, but nothing else...so be warned, the game is fat...After finished the game, I realise it wasn't really well optimizes... The story, a bit short, is sooooo catchy, every people you meet deserves a whole game ! You unfortunately don't cross stations like in previous Metro games, but chilling in the Aurora is just so cosy, feel really real, that's for sure ! Once again here is the bad side : The end...come really fast, no furthur explainations...kind of a shame, really :/ I had the good end, and didn't really feel like a good end, so that's to bad... So, here it was all about, just the two minors defects (you just have to find a good mix between perf and quality, and the end doesn't really matter next to the whole story, so, as Im good audience, I would have given like 17 or 18/20... BUT!!! here comes the crash... I seriously thought it was over, games coming out in 2019, crashing even more than a +200 modded skyrim, they all happen in the Caspien level for me, it seems I got lucky, cause that was all for me, but others players seem to have huge issues with others levels too...so honestly, it's a real SHAME, I managed to finsih the game, so Im not the most annoyed guy... I don't think any solutions will come out by producers, they're a lot off differents solutions on the net, or in the discussion of the game, but they don't work for everyone :/ SO finally...a real good game, everything was here to be a golden one...except producers giving a damn about clients, you're warned, you should give it a try, if you have a good sett, but take a look at all the problems first. Thanks if you read me, once again, sorry for the english :p enjoy after all !! ",1,0
NİCE ,1,0
I love pretending I can make good Youtube videos. :) Only complaint is my save file got corrupted twice and I had to start over. 8/10 Would Youtube again. ,1,1
I'm an awesome father... ,1,0
not bad ,1,1
"Not bad! Over time, it will be boring. ",1,0
The best esports game in my opinion. I love everything about this game except Lycan and Puck's voice. ,1,0
"For my taste, one of the best ""horror"" games in the world for a few hours will get you 100% insured. ",1,0
"Try Conqueror's Blade game system is interesting, easy to understand, as well as likes content, playing system 8.5 / 10 graphics, 7.10 friendly for 6/10 players. ",1,0
Trick your friend into dropping their gun so you can take it simulator ,1,0
Fine ,1,0
In my opinion the best co-op game to date ,1,0
"The game is good, as for me, the best in its genre, at a discount I advise everyone who is interested in this topic about long range! ",1,0
GOOD GAME ,1,0
Tryhard hrs ,1,0
"What to write about the most famous game since the distant 2011 ... This game conquered the hearts of many players with an unconventional world, where magic borders on unknown technologies of underground elves ... And where your character itself from the beginning of the game becomes known as a dragonborn ... But why would you tell me about it? Just buy the game and try it out! ",1,0
it's much harder than league of legend otherwise it's a fat game ,1,0
Best game I've ever played. ,1,0
Glory to Sithis. 100000/10 Sorry I'm too in love with this game. ,1,0
Chinese monas with movement as the background !! 10/10 ,1,0
It would be okay to do it! ,1,0
Liked ,1,0
Pretty good! ,1,0
Dirtier than that I have not seen ,1,0
Most favorite game! 10/10 ,1,0
"Good survival simulator, I advise you to play ",1,0
"A very short game, but it's a nice puzzle type. I'd like to play more levels... ",1,0
"I got this game for the screenshots, ended up enjoying it so much that I played it 4 times to unlock all possible achievements. the quality of the game isn't the best but I'm assuming it's due to low production budget. It seems the developers and creators put a lot of effort into it within the resources they had available to use. I didn't mind the broken russian to english translation because it didn't prevent me from understanding the storyline. There isn't much dialouge in the game anyways so it was fine by me. There is a lot of exploring and gathering to be done in order to progress in the game. The ending depends on the paths you take during the game and its quite an emotional story. loved it. inexpensive, relatively easy to complete, and the sceneray is very nice. ",1,0
Its cool and fun its the best survival game i have seen ever! ,1,0
"(Before starting the review, I would like to refer to the store where I bought Turmoil for a few crowns: Nahodnyklic.cz). You can't expect anything from this game other than a relaxing game in which you extract oil and earn money, for which you can then buy upgrades or a percentage of shares. At the beginning you don't have to do practically anything, you just literally choose one of the four characters, choose the plot and just randomly try what he does and you slowly come to terms with it. However, I must disappoint you that this game is not that simple, because even on the lightest difficulty, the bots can turn around with you and the next step in terms of the map will be much harder (without spoilers). I also want to warn you that the game will entertain you only after a hard day as a break than any other action FPS game, and if Turmoil stops entertaining you after two locations, turn it off and do not push into the game unnecessarily, because the game can also stop you have fun completely and the 50 crowns I put into the game would be gone. If you want to finish the game you can say 100%, you must have 50% of the shares at the end of the game, so that you can go to a big island where there is plenty of oil (the icing on the cake). But the game doesn't have a story, just benefit as long as you can. I have to say that if you don't like to shoot Nazis after a hard and long day, this game is really for you. excellent 8.9 / 10 oil wells for me. + break as it should be + graphics + final island + idea * + gameplay + upgrades + actions * (idea) + time + music + font (classic western) + map + quite good artificial intelligence + background - story (missing, but due to you can forgive for a break) -after a while he stops having fun (rather I recommend Mr. blazek z wolfík) - after a while played: music, style of play (practically nothing new), graphics, ...-occasional drops FPS -if the game had more there would be more to offer, but as already mentioned, the game plays quickly and there is simply nothing more or nothing extra. ",1,0
<3 ,1,0
"A cool sandbox can be fashionable to laugh too much) 🥶👍🍏 I recommend to buy (if you have friends with um, it will still be more interesting to play) ",1,0
"Shorter than its predecessor. BUT. I felt a little heavier. On the other hand, it brings the same standard as its predecessor. So I have no reason to freak out, shit think about the game. ",1,0
Great game! ,1,0
This game is a masterpiece ,1,0
"I had this one on my wishlist for a minute. I bought it through Amazon and activated it here. Turns out I'm really enjoying this game. To the people that don't like the new Hidden Object/Adventure genre, you may not like this game. They don't really advertise it as a HOG on Amazon . I'm thrilled with it. I love HOG's,they were my favorite for a long time. About this game: Voice acting-very well done in my opinion and it saves people from reading,which keeps many people from playing games that are really great. . . Backgrounds- very pretty,looks like they took the time to actually get the scenes correct and nice to look at. . . Music- I usually turn down most game music most of the way,it tends to get annoying- I did the same with this,so can't really comment on it. Hidden Object scenes- were very nicely done. It's not the ""giant jumble pile"" a lot of games tend to use. The things in the scenes were relevant to the game and you really had to ""hunt"" for them. Puzzles- They became the same few puzzles over and over,but they were in places you'd expect them to be and they helped move on the game. . . For me,overall,I think I'd give this game an 8 out of 10,it was worth the price I paid (5 USD) but I don't think I'd pay full price (10 USD) for it personally,I think they try to charge way too much for HOG's that you will usually only play once anyway. Thanks for reading and Happy Gaming Everyone !! ",1,0
Tashido ,1,0
Changed my life! Really had fun with the literature club and my favorite charcter N-MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIKA MONIK ,1,0
the game is great !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! ,1,0
"How long have I been waiting for this DLS, since the very release I dreamed of a well-developed resistance system, otherwise it practically did not work in the vanilla game, so it was not clear why those bonuses for partisanship were needed, now it made sense. The system of the Spanish Civil War was really deeply deepened and made very interesting, probably even more interesting and richer in events than the main war. The game was quite rebalanced and this is noticeable, as promised, they reduced the number of divisions for the bots in exchange for teaching the AI ​​to close all gaps on the front line, from personal experience they really reduced the divisions, but the AI ​​is still the same, which is why I was capturing neighbors faster than usual, lol. Separately, it is worth mentioning the espionage system, which the vanilla game really lacked, made it quite deep, like a mini-game in a game, my eyes run up from the number of actions. The possibility of customizing the agency is also encouraging, but this is a role-playing element more suitable for multiplayer. In general, now the system of reconnaissance and coups has become much more logical, + the decryption system was transferred from technology to agents, freeing up space in the first, otherwise I remember complaints that it is impossible to have time to study everything, that it does not correspond to reality, etc. Well, now the Paradoxes have made life a little easier. This is the first time I've pre-ordered DLS in principle, and yet I haven't regretted it. We added those chips that I've been waiting for all these 4 years. They seemed to know what I want. ",1,0
"So simple, yet so good. If ur tired of some games this game gives chills ",1,0
A very cool game. But where is Xen ?? ,1,1
"I played this game two or three years ago and it was a hard game as hell, there were many things that killed you with a HIT and you were very angry, the woods were more difficult, but you were still playing several and several times until zero . This game has changed a lot, there are not many things that kill you with a HIT, the woods are still difficult, you have a lot more classes to choose from, a lot more you do with really tough dungeons and now you have inventory to place items to increase defense, stamina, damage and stuff. I really enjoyed the game, I will play in all modes that are Normal, Nightmare, Hell, Inferno, Agony and DESTRUCTION. the game has improved a lot since I changed a lot of new things, and I will definitely reset it again with other characters. In my opinion, if you are looking for a game with a high difficulty, buy that game. It may not have a good graphic, but what matters in this game is the gameplay and the fun of those who are playing. If you want to add me just send an invitation that I will accept :) ",1,0
"------Last edit: 2016/02/12------ (↑↑↑) Need technology, not brainless game (↑↑↑) Full of shock, straightforward (of course not brainless) (↑↑) Cloud (↑↑) There are special screens during execution, and the whole handsome (?) (↑↑) Some details will not cut corners (such as the opening animation of each chapter, the English content flashed is different, and there is compliance The plot of this chapter, rather than saying that no one pays attention) (↑) Achievements (↑) Exchange cards (↑) Support display languages ​​other than English (Japanese/French/Yi/German/Spain) (↑) With voice (↑) ) There is more than one voice supported (English/Japanese) (↑) Difficulty can be switched at any time (↑) There are no too complicated buttons in the operation, and it will not cause the player to knot his hands, so I don’t know what I am pressing (→) A lot of blood spurting (because preferences vary from person to person, so no judgment of goodness or deficiency) (→) Special style of painting (because preference varies from person to person, no judgment of goodness or deficiency is made, please see the video in the store for painting style) (→) Moderate Gentleman Factor (?) (Because preferences vary from person to person, so do not judge the merits) (↓) The ranking function seems to be broken (↓↓↓) Dual-core ``and'' dual-execution computer seems to be unable to play (play It seems that it will crash later), and the official does not seem to plan to revise the score: 88/100 game experience is full of blows, straightforward, and the counterattack after dodge on the right time is also very powerful. The whole is handsome and cool. In terms of operation (keyboard + mouse players), I personally feel that there will be no difficulty in playing, and there are no too many and complicated keys, which can let people get started quickly. In terms of plot The plot is not bad, but there are still many things that have not been explained clearly, and I hope that a sequel will make up. On the whole, the game is full of blows, but it is not an unchallenging game that treats the player as an idiot. It is worth playing. ",1,0
Amazing game for players new to fps shooters. I would definitely recommend this game. ,1,0
"I  posted this review together with 18 images   . When I wrote this review I'd spent approximately 4 to 5 hours playing the game,  but due to the level design  and  movement  issues (IMO), I found it difficult to progress.  It may be that you don't have the same issue as me.  I  failed to even complete the first few objectives, which are necessary to progress, i.e. collect a key and pull a lever.  I eventually found the key, then spent the next four + hours repeatedly dying and still haven't found the lever. On replaying it almost two years later, I've still not been able to get as far as the lever despite now having spent over 13 hours in bite sized bits playing.  I do think there are some issues that need work e.g. increasing the view area and  movement speeds. For now it's just too difficult for my slow reaction times to progress further.   RPG's are my favourite AAA genre (for example, over the last few years I've played the Elder Scrolls Online for over 8000 hours, and at least the same amount on other Elder Scrolls games such as Morrowind, Oblivion and Skyrim and an equal amount of time on the  later Fallout series (3, New Vegas,  4 and a little of the Fallout 76 online version).  I've been playing RPG's in various formats for almost 30 years; (my first one was called Darklands, which I bought on floppy discs back in 1992, then several years later,  Planescape Torment and Baldur's Gate),  and cannot ever remember struggling so much at the beginning of a game like I have with A.D.M (Angels,Demons And Men). This is not to say the game is  rubbish; in fact it seems like a decent unity  RPG .  I say this despite my lack of progress  because I'm sure it's my own lack of skill that is holding me back, plus I'm only playing it in  short sessions in between other  games. It's a challenging single player dark fantasy RPG with perma' death and  2D graphics in the  tradition of the old school cRPG's of the 1990's;  for example Baldur's Gate, Planescape: Torment, Arcanum: Of Steamwork's and Magick Obscura, and even the early Fallout games. However, I personally think the graphics are not quite  as good as those. That said,  graphics are not what makes a game in my opinion, so just take that comment with a pinch of salt. As with all RPG's you level up through experience and like most fantasy RPG's have access to a wide range of magical abilities and weapons, for example, Swift Blade, Bats Attack, Luminous Shield and Fireball to name just a few. After the  Smart Olive Games splash screen has completed, you are able to select from several language options that include English, German, Polish, Chinese, Korean, Russian, Japanese and Spanish. Once selected you have two game modes, but  the second one is locked initially. •	Story Mode •	Battlegrounds Unfortunately I've not  unlocked battlegrounds, but I will eventually update this review to include some information about the mode.  The story mode opens to a black screen with an intro' to the game (in really small type set), and  which is voiced by a female as follows: ",1,0
Ahuenno ,1,0
"The passage of the game for several main endings takes 10 hours, of which 5 hours you need to be touched by the cat girls, and the remaining 5 hours to grieve about the unfair structure of society, the futility of being and other problems of the universe. There are few choices in the game, but they are all significant, either in the near, or in the far, or even the ultra-long term, while there are a couple of dozen endings in the game, both differing in nuances and radically different. To my pleasant surprise, the initially annoying purple hamster moe-sidekick suddenly turned out to be one of the most elaborate characters in the history of Russian-speaking VN. I supported this project at the stage of crowdfunding and I am glad that everything ended successfully. ",1,0
Great ,1,0
Highly recommended! ,1,0
Yep! ,1,0
"Guys, steam added new hastags for lgbtq + games. Please, add it to this f0kin game m8s. Guys here krch fucking gaben drove a hashtag game for fagots, called lgbtq +. We add urgently! ",1,0
) ,1,0
Damn son <3 ,1,0
Build rocket for 2748734 hours - fail at launch stage.  Build space - rock for 1 minute while drunk - get to duna. Best game 10/10 ,1,1
d ,1,0
"THIS GAME IS AMAZING, espacially the darkrp gamemode ",1,0
Still a good game after a long time and it's still fun! Especially in a group;) ,1,0
its kinda retarded but so am i ,1,0
Enjoyed the music ,1,0
"Gotham City is simple and honest, talents come out of Arkham Soul Chicken Soup Scarecrow, bone massage finds Bain resourceful and resourceful as a clown, Ji Shiliang doctor Harley, honest businessman Fat Penguin, hardworking and good to ask riddlers, environmental protection guards, poison ivy girls, model husbands. People are fair and not a double-faced person, light as a swallow red hood, unclogs cannibals, compassionate people, black masks, love animals, beautiful catwoman, troublesome urban management Batman-I am a porter, the original version forgot Where did you see it. ",1,0
One of the best games in this category I've ever played: ') I recommend ,1,0
"KoDP is one of the best game I'd ever played since 1999. This version of KoDP, which is based on the 2013 remaster on the iOS, stay true to the original version (which is available at GoG  , offering lots of mind-boggling dilemmas and heroic fun, mixed with numerous WTF moments. This version also happen to contain some fan-proposed scenes  , which makes it a tad sweeter. Truly an underrated gem, this genre-bending game is a must-play for all who love games in fantasy setting. Definitely a thumbs up for KoDP, despite it's 2 years' overdue arrival on PC. Heck! I'm glad it's on Staem now... make me a little bit more optimistic that Six Ages would come to Staem first (or at least concurrently) with more Glorantha's lore. ",1,0
"Very good game has good graphic's,Crafting system and Creepy mutants and to top it off it's open world ",1,1
"says somehow n'vah stupid ""I didn't do anything"" and I told him like ""fus ro dakh)"" ",1,0
good good ,1,0
"Rock hard, but really fun. If you're very easily frustrated then be wary. ",1,0
A game about pirates that you are not torrenting. Pros + You are a pirate! Cons - You are the pirate who bought this game :( ,1,0
"For the time i've has this game i've been adicted to it,i'm more in love with the single player then the multiplayer version of the game.I would recomend this game to anyone that loved any type of racing games but i would recomend a controler for this game because you get more inrolled in the game this way. If you dont have a good pc you could probaly play this anyways because i have a 1060 3gb fx8300 8gb and i get capped 60fps on the 4k res. I would strongly ask you to try this game for a hr and see if you like it and if you dont you can refund it.                                                                               Thankyou for reading                                                                                         HappyDays ",1,0
Great arcade game :D ,1,0
good game a bit expensive Mr. c ,1,0
Waiting for optimization.... fun game ,1,1
+ story + graphics + music + atmosphere + gameplay ------------------------------- special offer 10/10 ,1,0
"Suspenseful puzzle games with exciting battles. At night, you have to have a very big heart. You will be scared at any time. The plot is rich like watching a movie. The price is cheap and super cost-effective. ",1,0
"YOU NOMINATED THIS GAME FOR: THE ""BEST USE OF A FARM ANIMAL"" AWARD Brothel  + Cheap player = Sheep ",1,0
"Where do I even begin with this review... I guess the first thing I need to suggest is that you gotta stay away from the anime adaptation. It was rushed and it messes with the story a lot. And if you already watched it, my advise is that you cool it down and try to forget all you saw there, and maybe give this VN a try in a couple of months, when you probably had forgotten about it (LOL). With that out of the way, I safely say this VN is one if not the best VN I have ever played. It's soundtrack is godlike, the story is really well written and the characters are really lovable. Some people might not like it since it's really grotesque at times (it's a Murder mystery VN after all), and sometimes the fanservice it's kind of in your face (Or at least ti was for me lmao), but if you handle those items, I can assure you are going to love this VN. On your first playthrough you are locked into the common route, but after that the endings are amazing (not saying that the common route isn't amazing tho). And don't get me started on the True end, it perfectly ties everything on the other endings and uncovers all the mysteries presented on the game, tho ngl I kinda wanted more after that. The gameplay is pretty straightfoward. Sometimes in the story you are going to get something called the Delusion Trigger, and your task is to choose between a positive or a negative delusion. On your first playthrough your choices won't matter much, but after that these will influence what ending you get. To wrap this review up, I totally recomend this VN for anyone who loves a good murder mystery. Doesn't help that this takes place on the same universe as Steins;Gate, and it also has a lot of references to it to it (and to Robotic;Notes). Oh, and I recomend applying the fanmade translation patch present on one of the Steam guides of the game. It makes the game more enjoyable! Give it a try! I'm sure you are going to ",1,0
fun game to play with lots of friends ,1,0
"At the beginning, I would like to point out the buying advice for this game: If you are a personal fan of Dragon Knight 07, buy it! If you like the ""Sea Cat"" and ""Chilling"" series, buy! If you are interested in the plot and personality of the AVG game The demand is high, buy it! But if you can’t accept stomach medicine, scalpel, especially the kind of particularly beautiful young lady on the public screen, torturing you to the point where you don’t think about it...please...please think twice. First of all, I will give you a simple science. This game actually comes from a whole series created by Dragon Knight 07. This series is divided into the opening chapter ``Gao Hime'', the promotion of ``Song Hime'', in-depth ``Hen Hime'', and the core ``Deer God Hime'' "", and the final ""Wish Hime"". So this game is actually the last game in this entire series, and it is also the most classic, most prestigious and most popular work in this series. I don't know if ShiraVN will have plans to bring several previous titles to Steam one by one, but in terms of the operation of some previous games, it can only be said that it is not yet known. Therefore, before playing this game, if you have the opportunity, it is strongly recommended that players experience several previous games. The story of this work is closely related to the previous works. As the title says, it is a story about a millennium promised horror and moving. In the story, Ryo was saved by the gods at the cost of his life, but the black god made a wish, but there was no way to resurrect Ryo, so he had to make a wish that the love thousands of years ago could finally be perfect. Therefore, the story of a thousand years ago became a plot intertwined with reality, and finally it was perfectly condensed. Thanks to this, the coolness of a thousand years ago made a wish for a thousand years later, and I hope that the black god after a thousand years can obtain Happiness, in exchange for a summer of security for the male lead. The story of this work is actually very complicated, but the summary is also very simple, it is a reincarnation of salvation: the current man and woman saved each other thousands of years ago, and they were saved thousands of years ago, and they were able to save each other again. . It is complicated and touching here. It is the sorrow and vicissitudes of these millennia that have already reached the height of the plot. But objectively speaking, this work and even this series, all success stands here but also loses here. Such a complex plot setting is a highlight, but at the same time, due to the excessively large trend and the personal instability of Dragon Knight 07 himself in the long creative process, it has led to the same character in several works, There are also many unreasonable points in the plot trend. Moreover, the turbulence of the plot, and the structure of digging numerous pits but filling in these pits one by one, makes the plot impressive in some places, but it seems a little broken in some places. From this point of view, if you just look at the excellent work, and you only have a general understanding of the plot of the whole work before playing this work, you may be able to get the best experience. But if you have played a few previous titles, especially ""Guahime"" and ""Gehime"" (Dragon Knight 07's writing skills were still a bit immature at the time), you will inevitably have a lot of complaints about the whole plot. Apart from the above problems, in fact, this work can really be said to be a particularly outstanding work. This game has obvious characteristics of Dragon Knight 07 in the theme of Japanese style. The whole story is very long and the weight and quality are guaranteed. And the whole process does not bring those complicated branch options, so the brain is not tired, the plot The single part is delicate enough and the ending part is well-closed, and the whole age does not have H or is excessively bloody. So if you are tired of playing ""Sea Cat"" or ""Chilling"" series players can experience many, many different wonderful experiences in this game. On the other hand, the quality of this work is always guaranteed, because the price is really affordable, and the beautiful and beautiful OST and dubbing alone are enough, plus this series is late, so the picture is naturally more delicate and refined. . Dragon Knight 07 has tried commercial transformation before, but it is said that the final cooperation failed, indicating that he is really not suitable for a path similar to FGO. On the contrary, the unforgettable plot and personality of this work proves it. It is his fertile soil to practice art, literature, and write a good plot and story structure. Having said so much, in fact, in one sentence, even though the whole series of problems make this work have many flaws, but this game is undoubtedly a masterpiece of excellent content and quality. ",1,0
Make a fall sale task ,1,0
"There are always chetos, the best online game for cheaters in the world ",1,0
"A game worthy of its time. It has become obsolete now, but sometimes you can go in and remember what this great series was then ",1,0
"If you like lego-style games, it is a nice game that you will like. I recommend it for those who will play in their spare time. I especially liked the variety of characters, features and vehicles. ",1,0
"ok, yeah, you enter the game, what not and the error is fucking you? and so you go to this link: download all the files, shove it to some folder, download it all to gothic, then a few goths and enter the game, then you will get in the murder but give him back if you can, because this type of rubbish then you go, take a pickaxe and fuck this mole and you go to some hut there, then you enter the house, you go to sleep and it's so fucking farther than he goes by himself, not a grateful fucking ",1,0
"9.99 might be a bit steep, but it's a good game.  Thoughtful, deep.  The closest thing we'll ever get to an Earthsea game.   Touches some pretty heavy topics, but not too heavy handedly.  A lot of love and thought went into this. ",1,0
"Factory, the shop is full of old Soviet machine tools. Ivanitch is walking through the shop, and suddenly a blank flies into his head. He immediately falls. Petrovich runs up to Ivanitch and asks, showing his hand: - Mason, how are you? What do these numbers mean, Mason? - What are the numbers? - Where is the station that transmits them? - What are you talking about? - Numbers, Mason, numbers, what do they mean? Where are they passed from? - I don't know anything about what numbers! - What happened in the Bay of Pigs? - We hunted Castro, we were led ... ",1,0
"A game where you just glide through an automatically generated map The best part is how to make a thrilling gliding by getting a high score by flying on a narrow terrain. It's a simple game, but it's highly immersive and inexpensive, so if you're interested, please try it. In that case, it is recommended as it is, but I definitely want you to play with your favorite BGM. By doing so, it becomes the best sound game at once. If you can play in sync with the wind noise and your favorite music in a free sky with no course or enemies, your brain juice will be dripping. The game itself is very light, so it's good to let the pot cast run down, or create your own playlist. One song I personally recommend is Fatboy Slim's Sunset Bird of Prey. Here's an unlikely game where you can fly freely in the sky with music. ",1,0
"Pros: -Great gunplay (my favorite being the auto-shotgun). All guns sound nice and feel nice to shoot. -A variety of challenges to complete for in game currency. -Game is very humorous (albiet really ♥♥♥♥♥♥♥ wierd). -VR support. -Massive arsenal to collect. -6 Wave based maps. -Enemy dismemberment is great (save for the sound the enemies make when you do). -Dual wielding for almost all weapons. -Weapons can spawn in as better variants of the original gun (Such as being suppressed, scoped, etc). Cons:  -Only melee weapon in the game (the meat tenderizer) feels odd and feels like it's weightless. -Music is hit or miss. Some tracks are good, others sound generic, and others just bad. -No health meter (The blood effect around the screen is utilized) along with no ammo counter for each gun. -Batteries to respawn weapons when you run of guns respawn infrequently. This results in going around in circles for a while to find one out of four of the necessary batteries to spawn something. -Enemy diversity is only on the surface level (they only look different and have no uniqe abilities). The cons really aren't that bad, as the game is still a blast to play. If killing sausages in your backyard with an uzi whilst sipping wine and listening to some funky fresh beats sounds fun, then buy this game now. This game deserves your attention. ",1,0
Warning: Can only detect less than 5000 characters,1,0
"It's a very relaxing game, I really love it. You have to take your time and rushing it, is a bad idea.  It's not a fast phased game. This game is really for a gamer that loves exploring, harmony and open-worlds. ",1,0
best game drawing camune good survival norms ,1,0
100/100 BEST GAME EVER ,1,0
+ rep ,1,0
This is just a free game. I am not Oki-Doki after playing Doki-Doki ... ,1,0
"Tremendous game, good, realistic gameplay, good weapons and excellent setting ",1,0
MINECRAFT SIDEWAYS WITH MODS haha. GOOD GAME THO. SHOULD BE MORE SEX SCENES THO ,1,0
i like it but i dont like when modders are just ♥♥♥♥♥♥♥ with you. but i like modders who are nice. we need more nice modders instead of the mean ones. ,1,0
why not ,1,0
"I like, good game <3 ",1,0
"Until today, I had to plow the wastelands of this game only once, at the beginning of the 2000s, so my choice was not dictated by fan urges, although there are nostalgic notes. However, nostalgia is easily destroyed, because the test of time has not been canceled. Time is a merciless thing. In order to gain immortality, you need to be a truly outstanding project, art with a capital letter, which is what it is. It is usually said that success is in simplicity; here it is exactly the opposite. The brainchild turns out to be an extremely difficult project in terms of implementation, because ... This applies to the main storyline, various secondary events, the gameplay itself and a great many little things. So that you understand the scale, now they do this: - unless with their own series - where everything is limited only by our imagination, and the developers themselves did not provide for some possibilities. The world of the game is strikingly different from the contemporaries of the series. Yes, this is still the same scorched post-apocalyptic wasteland, but the degree of cruelty and adulthood in general is elevated here to an absolute. If it were a thermometer, it would certainly explode. Before your eyes, the whole family will turn into minced meat under the fire of miniguns. The ""hero"" himself may turn out to be a b *** com without moral principles, who easily deals with children, there is even a feature that is permanently attached to the hero:. Playing a female character, you can act out, which can solve many of her problems through bed, and if this is not enough, you can become - this is by the way a perk, i.e. the usual ability that is given every 3 (4) level ... In addition, if the game was released today, the LGBT community would be in a pleasant shock, because everything that is required is present in the game, the main thing is not to delve deeply into the materiel, so that awkward questions in the spirit do not arise : Ahem. Although the combat system may seem clumsy, besides, there are no fashionable shelters nowadays, however, there are, for example, critical blunders that negatively affect the one who actually missed: misfires, various injuries, falls, etc. It comes down to the comical - a lot depends on the points invested in ""Luck"". In addition, do not forget that the local, turn-based combat is equipped with a system of aiming at various parts of the body, which means that you can hit the ""balls"" with a particularly sticky pepper, or finally check if the Super Mutants have something there ... Character creation here is a very important, very intimate step that needs to be approached very thoughtfully. Moreover, I will not say hackneyed: (a set of skills, statistics). : - since in these vast expanses, your character's success depends on a set of skills and statistics. Even an ardent loser with one (out of 10) luck has a right to exist, moreover, it has a number of its advantages, but it is you who must decide and understand that your hero will be a loser in life. And who said that the main character's failure should not be passed on to others as well? Or maybe you want to play as a complete slow-witted? Always playing a thief? Well, here you can fully get used to the skin of it, because Everyone has pockets and anything can be found in them, besides, experience points are awarded for a successful theft. Class! The threshold of entry is quite biting, which is facilitated by the interface, partly game mechanics and not the most expressive beginning. However, it is worth getting used to, leaving a little later, where the eyes are looking and opens before the player, the implementation of which by the player often will not remain without consequences. Did you want to try yourself in the slave trade? You are welcome! But know that you are branded with a seal on your forehead. Have you decided to destroy one of the most dangerous bandits? His embittered brothers have already advanced behind you. Is the nimble prankster who still has milk on his lips robbing a gaping hero is not the first time? - for no apparent reason, a naturally detonated child sprinkled the unreliable quarter with his entrails. The most interesting thing is that in the local open spaces there is no clear division into typical components: research, battle, completing tasks. The line here is extremely blurred and any microscopic event can result in anything, for example, promiscuous sexual intercourse can lead you to the altar at gunpoint ... ",1,0
After hundreds of hours on console here is my in-depth review. Pros: Loki Cons: Loki Thank you for taking the time to read my review. ,1,0
"don't worry about this, i'm just doing this because steam asked for ;) ",1,0
Such a relaxing game to play on a rainy day <3 ,1,0
Hard to top ,1,0
This is the game that gave me my love for planes. ,1,0
to ,1,0
B i g l a g b i g d i e ,1,0
"its a really good game, cuz you can have skins , fun teammates, and i recommend buying Prime ",1,0
good game. sorry there is no regional price for dls ,1,0
"The game is fun, but the mode is not fun. It only speaks English, but if you press it according to your intuition, the game progresses. ",1,0
cool I guess.. ,1,0
Good ,1,0
"special stages suck but other than that, pretty good game ",1,0
