# id:14-28-14-1 
-0.11,0.79,1
-0.59,0.21,1
-0.7,-0.76,1
0.87,-0.17,1
-0.38,0.66,1
0.52,-0.14,1
0.6,-0.52,1
0.96,0.21,1
-0.01,-0.75,1
0.46,0.11,1
0.36,-0.48,1
0.35,-0.04,1
-0.39,-0.43,-1
0.44,0.66,1
-0.87,1,-1
0.2,0.61,-1
0.87,-0.09,1
-0.98,-0.5,1
0.02,-0.15,-1
0.81,0.07,-1
0.65,-0.74,1
0.92,0.73,-1
0.72,-0.95,1
0.67,0.08,1
0.99,-0.29,-1
0.22,0.95,-1
-0.21,1,-1
0.07,-0.04,1
0.22,0.55,1
0.28,0.92,1
0.98,0.35,1
-0.58,0.03,-1
0.74,-0.98,1
0.97,0.82,1
0.82,0.81,1
-0.24,-0.65,1
0.91,0.41,1
0.32,-0.67,1
0.68,-0.91,-1
0.12,-0.89,1
-0.86,-0.07,-1
-0.25,0.01,-1
-0.19,-0.78,1
-0.43,0.06,-1
-0.54,-0.3,1
0.03,0.83,1
0.93,-0.98,1
-0.87,0.31,-1
-0.77,0.73,1
-0.27,0.28,1
0.5,0,-1
-0.95,-0.31,-1
0.39,-0.8,-1
-0.97,0.38,1
0.4,0.93,1
0.24,-0.09,1
-0.37,-0.78,1
0.5,-1,1
0,-0.97,1
-0.27,0.63,-1
0.83,0.88,1
0.26,0.67,-1
0.6,-0.17,1
0.75,-0.98,-1
-0.76,-0.24,1
-0.24,-0.35,1
-0.32,0.81,1
0.44,-0.61,1
-0.73,-0.93,1
0.75,-0.04,1
0.8,-0.62,1
-0.6,-0.52,-1
0.24,0.67,-1
-0.69,0.13,1
-0.06,-0.41,-1
-0.01,0.95,1
-0.98,-0.23,1
0.74,-0.02,1
0.36,0.29,1
0.77,0,1
-0.34,-0.19,1
0.94,-0.23,1
0.37,-0.6,-1
-0.65,-0.11,-1
0.67,-0.6,1
0.39,0.26,1
-0.46,-1,-1
0,-0.07,1
0.74,-0.68,1
0.09,-0.37,-1
0.03,0.81,1
-0.3,-0.57,-1
-0.16,0.91,-1
0.16,-0.3,1
-0.3,0.49,1
-0.58,0.33,-1
0.65,-0.99,1
-0.36,-0.62,1
-0.81,-0.99,1
-0.56,-0.19,1
-0.29,0.04,1
0.75,-0.52,-1
0.98,0.61,-1
-0.06,0.52,-1
0.54,-0.63,-1
-0.24,-0.47,1
-0.45,-0.1,1
0.72,0.12,-1
-0.84,0.8,1
-0.73,0.9,-1
0.51,-0.5,-1
-0.98,0.18,1
0.56,-0.63,-1
-0.09,0.58,1
-0.52,0.11,-1
-0.77,-0.26,-1
-0.47,-0.06,1
-0.16,-0.36,-1
0.14,0.69,1
-0.13,0.84,-1
-0.8,-0.55,1
-0.97,1,-1
0.11,0.03,1
0.77,0.35,-1
-0.71,-0.98,1
-0.33,-0.83,1
0.87,-0.72,1
-0.89,0.71,-1
-0.85,0.9,-1
0.9,-1,1
0.03,0.43,1
-0.22,-0.92,1
-0.9,-0.78,1
-0.61,0.69,-1
0.97,0.58,-1
0.28,-0.85,1
-0.96,0.83,1
0.84,-0.67,1
0.76,0.3,-1
0.38,-0.23,1
0,0.81,1
0.49,-0.14,1
-0.56,-0.36,1
-0.21,0.93,1
0.76,-0.23,1
0.1,0.73,1
0.03,-0.89,-1
-0.11,0,1
-0.2,-0.84,-1
0.03,-0.07,1
0.57,0.27,-1
0.2,-0.67,1
0.1,0.98,-1
0.7,-0.01,1
0.11,-0.54,-1
0.47,0.03,-1
0.2,0.18,-1
-0.9,-0.7,1
0.58,-0.13,1
0.21,0.23,-1
0.2,-0.74,1
0.26,0.58,-1
-0.96,-0.24,1
0.8,-0.73,1
0.45,-0.67,1
-0.36,-0.09,-1
0.78,0.27,1
-0.51,-0.3,1
-0.04,0.81,-1
0.38,-0.79,1
-0.02,-0.04,1
0.23,-0.29,1
0.04,-0.02,1
0.89,0.48,1
-0.26,-0.13,1
0.57,0.95,-1
0.75,0.53,1
0.75,0.34,1
-0.71,0.49,1
-0.81,0.26,1
-0.76,-0.56,-1
0.92,-0.19,-1
0.68,-0.56,1
-0.61,-0.17,-1
-0.64,-0.46,-1
0.88,0.82,-1
0.31,-0.68,1
0.58,0.89,1
-0.68,0.66,-1
-0.54,0.75,-1
-0.81,-0.2,-1
0.63,0.19,1
0.73,0.99,1
0.81,-0.09,1
0.24,0.45,1
0.34,0.35,1
0.01,-0.41,1
-0.66,-0.2,-1
0.6,0.01,1
-0.81,0.85,1
0.84,0.31,1
-0.78,0.27,1
-0.28,0.39,-1
-0.27,-0.08,1
0.51,0.63,1
-0.58,-0.18,-1
0.83,0.52,-1
0.37,-0.53,1
0.79,0.45,-1
-0.28,0.63,1
0.01,0.76,1
-0.33,0.23,-1
-0.15,-0.31,1
0.52,-0.58,1
0.95,-0.44,1
0.04,0.3,1
-0.26,0.37,1
-0.01,-0.69,1
-0.94,-0.6,1
0.63,0.23,-1
0.92,-0.05,1
0.38,0.06,1
0.63,-0.87,-1
0.43,0.15,-1
-0.48,-0.68,1
-0.37,-0.47,1
-0.06,0.25,-1
-0.52,-0.65,-1
0.31,-0.2,1
0.87,-0.4,1
-0.27,-0.36,-1
0.79,0.64,-1
0.96,0.97,-1
-0.5,0.32,1
-0.43,-0.26,1
0.09,0.06,-1
0.86,0.28,1
0.88,0.09,-1
0.73,0.37,1
0,0.11,1
0.08,0.63,1
-0.05,-0.15,1
0.59,0.03,1
-0.91,-0.98,1
0.31,-0.83,1
0.27,-0.11,1
-0.74,-0.44,1
0.67,-0.68,1
0.96,0.78,1
-0.37,0.35,-1
-0.62,0.01,-1
0.04,0.99,-1
-0.84,-0.91,1
-0.01,0.32,1
0.88,-0.06,1
0.27,-0.27,1
-0.49,-0.4,1
0.95,-0.44,-1
0.58,-0.74,-1
-0.76,0.22,-1
0.32,-0.51,-1
0.81,-0.74,1
0.2,-0.94,-1
-0.21,0.49,1
-0.91,0.81,-1
-0.63,0.8,1
-0.95,0.16,-1
-0.63,0.53,1
-0.99,-0.45,1
-0.19,0.55,-1
0.61,-0.3,-1
-0.81,-0.85,-1
0.97,-0.86,-1
0.95,-0.32,-1
0.85,-0.16,-1
-0.64,0.02,-1
0.58,0.9,-1
0.45,0.68,1
-0.62,-0.13,-1
0.02,0.15,1
0.29,0.19,1
0.87,0.59,1
-0.57,0.55,1
-0.44,0.84,-1
0.74,0.36,1
0.03,-0.07,1
0.8,0.68,1
-0.18,-0.15,-1
-0.97,0.12,1
-0.29,-0.41,1
-0.87,0.55,1
0.39,0.1,1
-0.55,0.37,1
-0.71,-0.48,-1
-0.8,-0.12,1
0.74,-0.28,1
0.85,-0.51,-1
0.09,0.31,1
-0.14,0.63,-1
-0.28,-0.25,1
-0.88,0.67,-1
-0.81,0.55,-1
-0.57,0.44,-1
-0.84,-0.44,-1
0.06,0.64,-1
-0.06,-0.74,1
0.89,0.28,-1
-0.97,0.41,-1
0.08,-0.56,1
0.99,0.1,-1
-0.46,0.08,1
0.65,-0.46,1
-0.83,0.28,1
0.54,-0.79,1
0.49,-0.04,1
-0.64,0.84,1
-0.73,-0.74,-1
0.37,-0.63,1
0.46,0.28,1
0.82,0.33,1
-0.39,-0.35,-1
-0.14,-0.98,-1
-0.02,0.63,1
0.46,0.56,1
0.83,0.5,1
0.88,-0.33,1
0.95,0.73,1
0.05,-0.78,1
-0.13,-0.14,1
-0.12,0.4,1
0.02,0.96,-1
0.52,1,1
0.5,-0.81,1
-0.14,0.64,1
0.36,0.12,-1
0.35,-0.69,-1
0.18,0.89,-1
0.28,-0.97,-1
1,0.13,1
0.12,-0.01,-1
0.19,0.37,-1
0.01,-0.32,-1
0.81,0.42,1
0.74,-0.16,1
-0.27,0.32,-1
0.36,-0.1,1
-0.98,0.09,1
-0.92,0.7,1
0.06,0.76,-1
-0.56,-0.83,-1
0.59,0.2,1
-0.96,-0.23,1
-0.91,0.23,1
-0.88,0.1,-1
-0.81,0.65,-1
0.34,0.07,-1
-0.18,-0.14,1
0.03,-0.09,-1
-0.9,-0.1,-1
0.67,-0.81,1
0.42,0.71,1
-0.19,-1,1
0.65,-0.01,1
-0.95,-0.19,1
0.67,0.87,1
-0.23,0.64,1
-0.46,0.26,-1
0.46,0.96,1
0.67,0.18,-1
0.18,-0.89,1
0.11,-0.26,1
0.56,0.21,1
0.07,-0.81,1
0.84,0.24,-1
-0.5,0.75,1
0.71,-0.45,1
0.73,0.26,1
0.38,0.34,-1
-0.92,0.56,1
-0.24,0.72,1
0.91,-0.22,1
-0.99,-0.61,-1
-0.86,-0.3,1
0.25,0.31,1
-0.43,0.1,1
-0.57,0.64,-1
0.19,-0.89,1
0.84,0.01,1
0.8,0.47,1
0.87,0.6,-1
-0.71,-0.2,1
-0.89,0.11,1
-0.8,-0.59,-1
-0.96,0.09,1
0.21,0.3,1
-0.7,-0.01,-1
-0.54,-0.74,-1
0.87,-0.76,-1
0.05,-0.79,1
0.32,-0.78,1
-0.36,-0.51,1
0.58,0.3,1
-0.4,0.13,1
-0.88,-0.4,-1
-0.13,-0.08,1
0.17,0.26,-1
0.47,-0.4,1
-0.17,0.24,1
0.73,-0.53,1
0.78,-0.91,-1
0.23,0.92,1
-0.48,-0.72,1
0.21,-0.16,-1
-0.9,0.03,1
0.64,0.99,-1
0.22,-0.32,1
0.15,-0.9,1
-0.8,-0.65,1
-0.73,-0.42,1
-0.13,-0.3,-1
0.55,-0.68,1
0.36,0.07,1
0.05,0.58,-1
-0.74,0.4,1
0.5,0.48,1
0.84,0.65,-1
-0.78,0.9,1
-0.41,0.09,-1
0.42,0.64,1
-0.3,0,1
-0.42,0.23,1
-0.38,0.26,-1
-0.26,-0.41,-1
-0.77,-0.06,-1
-0.17,0.57,1
-0.34,-0.27,-1
-0.63,0.35,1
-0.66,-0.39,1
0.85,-0.13,-1
-0.88,-0.99,1
-0.39,-0.61,1
0.34,-0.9,-1
0.68,-0.13,-1
0.61,0.17,1
-0.48,0.26,1
0.88,0.9,1
-0.24,0.56,1
0.58,-0.25,-1
0.15,0.2,-1
0.31,-0.65,1
0.23,-0.75,1
0.42,0.73,1
-0.02,0.87,1
0.76,-0.4,-1
-0.84,-0.25,1
0.51,0.18,-1
-0.63,-0.02,1
0.34,0.79,-1
-0.96,0.98,1
0.7,-0.8,1
-0.94,-0.79,1
-0.18,-0.88,1
-0.13,0.77,-1
-0.06,-0.34,1
0.65,-0.83,1
0.97,0.65,-1
0.62,-0.04,1
0.16,-0.13,1
0.09,0.56,1
0.68,0.41,-1
0.18,0.62,-1
-0.72,0.96,1
-0.87,-0.57,-1
-0.93,-0.52,1
0.44,0.57,-1
-0.56,0.03,1
-0.42,-0.1,-1
-0.7,-0.67,1
0.95,0.73,-1
0.69,0.05,1
0.48,0.09,1
0.57,-1,1
0.58,-0.74,-1
0.29,0.45,1
-0.66,-0.01,-1
0.32,-0.08,1
-0.36,0.75,-1
-0.21,0.65,-1
-0.27,-0.96,-1
-0.95,0.06,1
0.32,-0.07,-1
-0.62,0.19,1
-0.83,-0.41,1
0.52,0.52,-1
0.26,-0.77,-1
0.89,-0.38,-1
-0.33,-0.87,1
0.19,-0.76,-1
0.17,0.99,1
0.17,0.61,1
-0.8,0.65,1
0.16,0.57,-1
0.81,-0.65,1
-0.02,-0.21,1
-0.07,0.23,-1
0.47,-0.28,-1
-0.3,0.76,1
0.36,-0.55,1
-0.9,-0.96,1
0.62,0.15,1
0.5,-0.84,-1
-0.04,0.41,1
-0.37,-0.5,-1
0.22,-0.36,1
-0.61,-0.08,1
0.37,0.01,1
0.05,-0.41,1
0.74,-0.58,1
-0.42,0.19,1
-0.4,0.86,1
-0.65,0.43,1
-0.94,-0.93,-1
0,0.28,-1
-0.71,0.54,1
-0.88,-0.43,1
-0.01,-0.9,1
0.3,-0.17,1
-0.32,-0.46,1
0.98,-0.53,-1
-0.45,-0.92,1
0.36,-0.28,1
-0.75,0.76,-1
-0.68,0.01,1
0.11,0.36,-1
-0.82,-0.99,1
-0.44,0.44,-1
0.91,-0.5,-1
-0.42,0.07,1
0.79,0.93,-1
0.68,-0.41,-1
0.61,-0.33,1
-0.97,-0.78,-1
-0.77,0.42,1
-0.15,-0.01,1
0.5,0.9,-1
-0.04,0.24,1
0.16,0.63,1
-0.78,0.21,1
0.89,-0.83,1
-0.6,0.66,-1
0.07,0.23,1
-0.78,-0.24,1
-0.35,0.92,1
0.15,0.83,-1
0.45,0.15,1
-0.65,-1,-1
-0.82,-0.97,-1
0.69,-0.7,1
0.53,-0.35,1
0.41,0.38,-1
0.29,0.26,-1
0.09,-0.98,-1
0.17,0.92,1
0.92,0.71,-1
0.75,0.94,1
-0.77,0.91,1
-0.45,-0.12,1
-0.74,-0.02,1
-0.76,0.69,1
0.71,-0.26,1
-0.35,-0.93,-1
0.79,-0.82,1
-0.89,0.36,-1
0.26,0.16,1
-0.96,0.63,-1
-0.39,0.79,1
0.47,0.85,1
-0.41,-0.95,1
-0.87,-0.53,1
-0.34,-0.51,1
0.86,-0.58,1
0.59,0.25,1
-0.12,-0.31,1
-0.52,0.8,1
0.65,-0.46,-1
-0.4,0.19,1
0.67,0.3,-1
0.8,-0.89,1
-0.46,-0.76,-1
0.49,0.7,-1
-0.61,0.71,1
0.5,-0.8,1
-0.26,0.95,1
0.14,-0.14,1
-0.84,-0.27,1
-0.15,-0.76,1
-0.51,-0.61,1
-0.92,0.28,-1
-0.02,-0.8,-1
-0.6,-0.83,1
-0.88,0.01,1
0.88,-0.44,-1
0.3,0.22,-1
0.46,0.62,1
-0.99,0.06,-1
-0.66,-0.73,1
-0.53,0.94,1
-0.89,0.45,-1
-0.55,-0.49,-1
0.07,0.59,-1
-0.2,-0.64,-1
0.99,-0.95,1
0.12,-0.85,1
-0.58,-0.32,1
-0.38,-0.39,1
-0.95,0.82,-1
-0.68,-0.5,1
-0.92,0.2,1
0.57,-0.73,1
-0.68,0.39,1
0.54,0.65,1
-0.67,0.7,1
-0.69,-0.35,-1
-0.54,-0.32,1
0.18,0.73,1
-0.07,0.95,-1
-0.79,0.33,-1
-0.29,0.59,-1
0.24,-0.12,1
-0.42,0.08,1
0.74,-0.79,-1
-0.11,-0.84,-1
0.89,0.18,1
0.13,0.51,1
-0.17,0.35,1
-0.07,0.86,-1
-0.26,-1,1
0.09,-0.75,1
-0.54,0.5,1
0.66,-1,1
0.19,-0.23,-1
-0.72,0.66,1
0.01,0.54,1
0.4,-0.54,-1
-0.53,0.84,1
-0.92,0.7,-1
0.2,0.39,1
0.4,0.34,-1
-0.89,-0.24,-1
-0.58,-0.44,1
-0.9,-0.83,1
-0.36,0.47,1
0.31,0.12,1
-0.18,0.03,-1
-0.58,0.87,1
0.21,0.28,1
-0.97,0.3,-1
0.86,0.23,1
0.41,0.24,-1
-0.3,0.11,-1
-0.77,0.83,1
-0.14,0.36,1
0.22,0.95,-1
0.22,0.5,1
-0.21,0.47,-1
-0.3,0.58,-1
-0.18,-0.92,1
0.2,0.32,1
0.14,-0.05,1
-0.7,0.56,1
0.51,-0.63,1
0.87,0.7,-1
0.17,0.7,1
0.28,0.94,-1
-0.99,-0.88,1
0.45,0.16,-1
-0.9,0.13,-1
-0.31,0.87,-1
-0.76,0.9,-1
0.6,-0.07,1
-0.37,-0.91,1
-0.97,-0.41,-1
-0.28,0.63,-1
-0.21,0.91,1
0.04,0.35,1
0.21,0.25,1
0.14,-0.12,1
0.82,-0.67,-1
-0.57,-0.88,-1
-0.28,-0.64,1
0.99,0.78,1
0.69,-0.64,1
0.71,-0.03,1
-0.78,-0.6,1
0.29,0.94,1
-0.73,0.6,1
0.73,0.91,-1
-0.74,0.68,-1
0.46,0.49,1
0.85,-0.3,1
0.68,-0.68,1
-0.27,-0.15,-1
-0.22,0.36,1
-0.04,-0.32,1
-0.42,-0.07,1
-0.39,0,-1
-0.52,-0.86,-1
-0.16,0.07,-1
0.4,-0.65,-1
0.21,0.67,1
0.03,0.28,1
0.97,-0.19,-1
0.75,0.79,-1
-0.22,-0.49,1
-0.35,0.64,1
-0.29,0.47,-1
0.83,-0.59,1
-0.92,-0.6,1
0.69,-0.94,1
-0.12,0.76,-1
0.55,0.6,-1
-0.9,0.43,1
0.07,0.18,1
-0.36,-0.77,-1
-0.35,-0.86,1
-0.46,-0.49,-1
-0.42,-0.07,1
-0.31,-0.94,-1
0.66,0.1,1
-0.48,-0.86,1
0.32,-0.26,1
-0.02,0.28,1
0.43,0.93,1
-0.56,-0.79,1
0.14,-0.93,1
-0.86,-0.41,1
0.69,-0.37,-1
-0.23,-0.93,-1
-0.19,0.2,1
-0.53,-0.52,1
-0.59,0.8,1
-1,-0.93,1
# id:14--28--14-1 
-0.71,-0.04,-1
-0.91,-0.35,-1
0.66,-0.14,-1
0.73,-0.32,-1
-0.46,0.88,-1
-0.67,-0.65,-1
0.77,-0.75,-1
0.57,-0.87,1
0.58,-0.8,1
-0.28,-0.64,1
0.71,-0.35,-1
-0.24,-0.26,1
-0.55,-0.6,-1
-0.09,-0.88,1
0.46,-0.33,1
-0.94,0.01,-1
0.15,-0.23,1
-0.36,-0.66,1
-0.01,0.92,-1
0.21,-0.37,1
0.8,-0.66,-1
0.34,0.11,-1
0.53,0.56,-1
-0.42,-0.54,1
-0.69,0.92,-1
0.92,0.98,-1
0.88,0.13,-1
-0.92,0.78,-1
-0.58,-0.23,-1
-0.03,0.98,-1
0.88,0.78,-1
0.43,0.12,-1
0.74,-0.36,-1
-0.57,0.23,-1
0.26,0.54,-1
-0.24,0.46,-1
0.26,0.33,-1
-0.47,0.41,-1
-0.85,0.83,-1
0.68,-0.21,-1
0.84,-0.33,-1
-0.66,-0.91,-1
0.97,0.83,-1
0.13,-0.74,1
-0.23,0.53,-1
-0.68,-0.72,-1
0.86,0.55,-1
-0.49,-0.92,1
-0.06,-0.77,1
-0.86,0.92,-1
0.32,0.75,-1
-0.73,-0.91,-1
-0.66,-0.95,1
0.06,0.19,-1
0,0.96,-1
-0.52,-0.72,1
0.42,-0.87,1
0.68,-0.35,-1
0.35,0.6,-1
-0.15,0.74,-1
0.14,0.06,-1
-0.9,0.33,-1
0.16,0.68,-1
-0.96,-0.27,-1
0.2,0.73,-1
0.88,-0.8,-1
-0.16,0.63,-1
0.36,0.31,-1
0.96,-0.34,-1
-0.21,0.51,-1
0.54,-0.35,-1
-0.97,-0.25,-1
-0.37,0.92,-1
0.28,0.96,-1
0.12,0.16,-1
-0.08,0.03,-1
0,0.88,-1
0.22,0.24,-1
-0.92,0.2,-1
-0.47,1,-1
-0.28,0.54,-1
0.98,0.57,-1
-0.45,-0.8,1
-0.2,0.48,-1
0.79,-0.4,-1
-0.5,0.53,-1
0.43,-0.48,1
0.98,0.74,-1
0.83,0.83,-1
-0.67,-0.65,-1
-0.65,0.08,-1
0.02,0.06,-1
-0.56,0.61,-1
0.77,-0.59,-1
0.06,-0.8,1
0.51,-0.3,-1
-0.01,-0.88,1
-0.65,-0.91,1
-0.05,0.93,-1
-0.26,-0.75,1
-0.47,-0.4,-1
0.85,0.63,-1
-0.26,-0.94,1
0.84,0.84,-1
-0.6,-0.11,-1
0.58,-0.6,-1
-0.73,0.39,-1
0.49,0.74,-1
-0.55,-0.31,-1
0.24,0.43,-1
-0.63,0.96,-1
-0.41,0.81,-1
0.88,-0.45,-1
-0.24,-0.62,1
-0.95,-0.22,-1
0.56,-0.64,-1
0.76,-0.37,-1
-0.92,-0.88,-1
-0.5,-0.42,1
-0.15,0.82,-1
0.45,-0.82,1
-0.34,-0.22,-1
0.49,-0.35,-1
-0.62,0.41,-1
0.11,0.47,-1
-0.27,0.02,-1
-0.24,-0.23,1
-0.83,-0.15,-1
0.33,0.35,-1
0.18,-0.8,1
-0.56,0.66,-1
0.68,-0.69,-1
-0.28,0.81,-1
-0.69,-0.81,-1
-0.72,0.31,-1
0.05,-0.96,1
-0.84,-0.2,-1
0.93,-0.03,-1
0.81,-0.7,-1
-0.74,0.48,-1
-0.46,0.93,-1
0.01,0.61,-1
-0.75,-0.67,-1
-0.85,-0.36,-1
0.47,-0.07,-1
-0.77,0.98,-1
-0.98,-0.86,-1
-0.42,-0.94,1
0.99,0.87,-1
-0.26,-0.87,1
0.7,-0.32,-1
-0.69,0.69,-1
0.24,0.95,-1
0.97,-0.9,-1
-0.11,0.57,-1
0.12,0.81,-1
0.39,0.83,-1
-0.55,-0.6,1
-0.51,-0.61,1
-0.16,0.13,-1
-0.33,-0.17,-1
-0.58,0.14,-1
0.79,-0.62,-1
0.47,-0.66,1
0.81,0.24,-1
0.06,-0.65,1
-0.71,0.74,-1
0.68,-0.81,-1
0.12,-0.32,1
-0.58,0.53,-1
0.88,-0.81,-1
-1,-0.39,-1
0.83,-0.6,-1
0.59,0.87,-1
0.46,0.67,-1
-0.1,-0.27,1
-0.85,0.03,-1
0.23,-0.3,1
-0.29,0.82,-1
-0.42,-0.76,1
0.59,-0.89,1
0.43,-0.88,1
-0.6,0.95,-1
0.77,0.54,-1
0.47,-0.01,-1
-0.59,0.9,-1
0.72,-0.96,1
-0.25,0.27,-1
0.99,0.98,-1
0.9,-0.44,-1
0.34,-0.86,1
-0.03,0.58,-1
0.22,0.98,-1
0.87,0.74,-1
-0.62,0.21,-1
-0.43,0.63,-1
0.5,0.35,-1
0.45,-0.91,1
-0.9,-0.92,-1
-0.42,0.98,-1
0.3,0.31,-1
-0.87,-0.73,-1
0.09,0.49,-1
0.99,0.36,-1
-0.59,0.74,-1
0.85,-0.69,-1
0.17,0.82,-1
-0.46,0.26,-1
0.19,0.37,-1
0.81,0.95,-1
-0.01,0.24,-1
-0.68,0.38,-1
0.24,-0.54,1
-0.89,-0.55,-1
-0.26,-0.13,-1
-0.43,-0.29,1
-0.97,0.88,-1
-0.16,-0.58,1
0.74,0.61,-1
-0.28,0.42,-1
0.68,-0.6,-1
0.95,-0.27,-1
-0.52,0.97,-1
-0.48,-0.92,1
0.91,-0.18,-1
0.04,0.4,-1
-0.52,0.44,-1
0.74,-0.73,-1
-0.75,-0.99,-1
-0.87,-0.27,-1
0.97,-0.59,-1
0.03,-0.64,1
0.48,-0.15,-1
-0.63,0.37,-1
0.74,0.28,-1
0.96,-0.69,-1
-0.11,-0.2,1
0.71,-0.46,-1
-0.06,-0.21,1
0.78,-0.07,-1
-0.97,-0.1,-1
-0.31,0.93,-1
-0.92,0.4,-1
0.45,0.78,-1
-0.11,0.52,-1
0.17,0.47,-1
-0.16,-0.64,1
0.95,-0.94,-1
0.32,0.01,-1
-0.3,-0.21,1
-0.17,-0.18,1
0.37,0.52,-1
-0.74,0.6,-1
-0.99,0.05,-1
0.13,0.95,-1
0.52,0.11,-1
-0.78,0.95,-1
0.73,0.89,-1
0.76,0.2,-1
-0.41,0.91,-1
-0.65,-0.27,-1
0.02,-0.91,1
0.61,-0.64,-1
0.61,-0.62,-1
0.38,0.52,-1
-0.33,0.04,-1
0.43,0.26,-1
-0.45,-0.02,-1
0.74,-0.26,-1
0.94,0.33,-1
-0.08,0.68,-1
-0.28,-0.31,1
-0.96,-0.7,-1
-0.03,0.91,-1
-0.06,0.28,-1
-0.15,0.96,-1
0.88,0.38,-1
-0.16,0.93,-1
0.7,0.66,-1
0.76,0.6,-1
0.72,-0.49,-1
-0.59,0.24,-1
0.2,0.28,-1
-0.64,-0.76,-1
0.91,0.18,-1
-0.04,-0.97,1
0.05,0.91,-1
-0.61,-0.26,-1
-0.28,-0.57,1
0.79,-0.82,-1
-0.82,0.91,-1
-0.75,-0.69,-1
0.02,0.52,-1
-0.91,0.89,-1
0.08,0.79,-1
0.34,-0.26,1
0.55,0.79,-1
0.14,-0.82,1
-0.35,-0.1,-1
0.84,-0.31,-1
-0.4,-0.13,-1
0.89,0.13,-1
-0.61,-0.85,1
-0.82,-0.75,-1
-0.78,0.33,-1
0.45,-0.34,-1
-0.3,-0.79,1
0.86,0.36,-1
0.76,-0.99,-1
-0.91,0.85,-1
-0.38,-0.55,1
0.05,-0.67,1
0.8,-0.28,-1
-0.94,-0.09,-1
-0.8,0.14,-1
-0.87,-0.41,-1
-0.2,0.29,-1
0.26,0.15,-1
0.9,-0.09,-1
0.44,0.01,-1
0.67,0.63,-1
-0.23,-0.32,1
0,-0.53,1
0.38,-0.47,1
-0.99,-0.26,-1
0.98,-0.13,-1
-0.41,0.68,-1
0.43,-0.07,-1
0.63,-0.17,-1
0.83,-0.74,-1
0.89,0.94,-1
-0.62,-0.3,-1
0.22,0.7,-1
-0.23,0.08,-1
0.25,0.1,-1
-0.15,0.07,-1
0.05,0.66,-1
-0.46,0.09,-1
0.18,-0.29,1
-0.27,-0.46,1
0.28,-0.57,1
0.47,-0.19,-1
-0.67,-0.97,1
0.68,-0.19,-1
0.55,-0.95,1
-0.83,-0.09,-1
0.67,0.97,-1
-0.17,-0.5,1
-0.07,0.68,-1
0.87,-0.6,-1
0.06,0.69,-1
-0.81,0.16,-1
-0.99,0.49,-1
0.55,0.16,-1
-0.84,-0.29,-1
0.88,-0.12,-1
-0.35,-0.46,1
0.09,0.38,-1
-0.38,-0.69,1
-0.14,-0.83,1
0.65,0.24,-1
-0.13,0.44,-1
-0.1,0.46,-1
-0.03,0,1
0.85,0.17,-1
-0.22,0.04,-1
-0.38,0.69,-1
-0.57,-0.23,-1
-0.27,0.39,-1
-0.29,-0.75,1
0.1,0.91,-1
0.18,-0.23,1
-0.6,0.67,-1
0.12,-0.37,1
-0.01,-0.52,1
0.58,0.26,-1
0.05,0.89,-1
0.06,-0.69,1
-0.55,0.05,-1
-0.86,0.77,-1
-0.98,-0.13,-1
0.15,-0.96,1
0.71,-0.56,-1
0.72,0.56,-1
-0.27,-0.45,1
-0.08,-0.88,1
-0.87,0.17,-1
0.03,-0.77,1
-0.29,-0.32,1
0.77,-0.17,-1
0.09,-0.15,1
-0.7,-1,1
-0.72,0.71,-1
0.95,0.43,-1
-0.77,-0.84,-1
0,0.08,-1
0.04,0.22,-1
-0.04,-0.75,1
0.19,-0.04,-1
-0.53,-0.27,-1
0.52,0.82,-1
0.44,-0.89,1
0.4,-0.6,1
0.8,-0.66,-1
0.76,-0.42,-1
-0.74,0.58,-1
-0.1,-0.38,1
-0.3,0.58,-1
-0.27,-0.24,1
0.45,0.24,-1
-0.02,-0.25,1
0.38,-0.81,1
0.77,0.59,-1
0.88,0.39,-1
0.41,0.14,-1
0.12,0.4,-1
0.9,-0.71,-1
0.91,0,-1
-0.85,0.73,-1
0.36,0.17,-1
0.3,-0.85,1
0.04,0.53,-1
-0.09,0.3,-1
0.18,0.17,-1
0.81,-0.42,-1
0,0.7,-1
0.78,0.6,-1
0.17,0.5,-1
-0.86,0.66,-1
0.88,0.01,-1
-0.16,-0.7,1
-0.44,0.35,-1
-0.52,-0.74,1
0.99,0.45,-1
-0.14,0.25,-1
-0.11,-0.76,1
-0.69,-0.98,1
-0.97,0.2,-1
-0.25,0.34,-1
0.2,0.21,-1
-0.19,-0.95,1
-0.41,-0.38,1
0.9,0.1,-1
-0.5,0.08,-1
-0.73,0.95,-1
-0.37,-0.17,-1
-0.3,0.15,-1
-0.65,0.18,-1
0.52,0.93,-1
-0.67,0.13,-1
-0.85,0.95,-1
-0.71,-0.47,-1
0.78,-0.57,-1
0.53,-0.07,-1
-0.28,0.2,-1
0.16,0.84,-1
0.86,-0.47,-1
-0.43,-0.11,-1
-0.51,-0.59,-1
0.75,-0.26,-1
-0.79,-0.1,-1
-0.27,0.19,-1
0.88,-0.04,-1
-0.89,-0.52,-1
0.43,0.2,-1
-0.31,-0.64,1
-0.22,-0.79,1
-0.98,-0.21,-1
-0.57,0.28,-1
-0.22,0.02,-1
-0.75,0.23,-1
0.67,0.97,-1
0.62,0.85,-1
0.99,0.97,-1
0.29,0.4,-1
0.8,-0.92,-1
-0.86,-0.13,-1
